ProductID	xLocation	yLocation	AccessN	AccessW	AccessS	AccessE
393086	18	10	1	0	0	0
393087	6.6	10	1	0	0	0
393093	10.4	14	1	0	0	0
393096	8.2	14	1	0	0	0
393097	10.6	12	1	0	0	0
393101	8.2	14	1	0	0	0
393102	10.4	14	1	0	0	0
393104	8.2	14	1	0	0	0
393105	10.6	10	1	0	0	0
393106	8.6	12	1	0	0	0
393110	6.4	14	1	0	0	0
393112	10.4	14	1	0	0	0
393114	8.6	8	1	0	0	0
393115	8.6	8	1	0	0	0
393116	10.8	10	1	0	0	0
393118	6.8	8	1	0	0	0
393119	8.2	14	1	0	0	0
393120	8.6	12	1	0	0	0
393123	6.2	6	1	0	0	0
393124	20.2	12	1	0	0	0
393126	8.6	12	1	0	0	0
393127	8	12	1	0	0	0
393128	8.4	8	1	0	0	0
393130	12.6	4	1	0	0	0
393132	12.4	14	1	0	0	0
393134	10.6	10	1	0	0	0
393138	10.4	10	1	0	0	0
393139	16	10	1	0	0	0
393143	12.4	14	1	0	0	0
393145	12.2	0	1	0	0	0
393146	10.2	14	1	0	0	0
393147	16.8	6	1	0	0	0
393149	8	12	1	0	0	0
393156	16.6	8	1	0	0	0
393158	12.4	6	1	0	0	0
393159	20.2	14	1	0	0	0
393160	18	0	1	0	0	0
393163	8.6	12	1	0	0	0
393164	18	10	1	0	0	0
393168	6.2	12	1	0	0	0
393174	10.6	0	1	0	0	0
393175	6.2	14	1	0	0	0
393176	24.2	20	1	0	0	0
393177	8	4	1	0	0	0
393178	8	4	1	0	0	0
393179	6.4	12	1	0	0	0
393180	6.4	12	1	0	0	0
393189	10.6	10	1	0	0	0
393190	14.8	10	1	0	0	0
393192	16.4	6	1	0	0	0
393194	8.2	0	1	0	0	0
393195	16	10	1	0	0	0
393196	16.8	10	1	0	0	0
393200	16.4	10	1	0	0	0
393202	27.98	18	1	0	0	0
393203	27.98	18	1	0	0	0
393204	27.98	18	1	0	0	0
393205	27.98	18	1	0	0	0
393206	10.4	14	1	0	0	0
393211	20.8	6	1	0	0	0
393212	20.8	6	1	0	0	0
393215	18	6	1	0	0	0
393216	8.2	10	1	0	0	0
393217	10.4	10	1	0	0	0
393220	6.4	4	1	0	0	0
393221	8.4	14	1	0	0	0
393222	20.2	6	1	0	0	0
393223	6.8	6	1	0	0	0
393226	10.6	8	1	0	0	0
393227	6.2	6	1	0	0	0
393230	10.4	8	1	0	0	0
393231	18	10	1	0	0	0
393232	8.6	12	1	0	0	0
393234	8.2	14	1	0	0	0
393235	8.6	12	1	0	0	0
393236	8.6	12	1	0	0	0
393237	8	12	1	0	0	0
393238	19	6	1	0	0	0
393239	14	4	1	0	0	0
393243	16	4	1	0	0	0
393244	10.2	6	1	0	0	0
393245	18.6	6	1	0	0	0
393248	10.6	8	1	0	0	0
393251	14.4	8	1	0	0	0
393253	18	18	1	0	0	0
393258	12.2	10	1	0	0	0
393260	10.4	8	1	0	0	0
393262	10	8	1	0	0	0
393263	12.8	8	1	0	0	0
393266	6.4	6	1	0	0	0
393269	12.4	10	1	0	0	0
393271	21	6	1	0	0	0
393272	10	14	1	0	0	0
393348	10.4	12	1	0	0	0
393350	11	14	1	0	0	0
393351	6	12	1	0	0	0
393352	10.6	6	1	0	0	0
393353	21	4	1	0	0	0
393355	10.4	12	1	0	0	0
393363	16.4	6	1	0	0	0
393364	18.4	14	1	0	0	0
393381	10.4	14	1	0	0	0
393382	8.2	14	1	0	0	0
393383	8.2	14	1	0	0	0
393385	18	18	1	0	0	0
393386	16.2	6	1	0	0	0
393389	10.2	6	1	0	0	0
393390	8	8	1	0	0	0
393393	10.8	14	1	0	0	0
393396	20.2	14	1	0	0	0
393397	16.2	10	1	0	0	0
393411	16.8	10	1	0	0	0
393416	10.4	6	1	0	0	0
393417	16.2	8	1	0	0	0
393420	12.2	12	1	0	0	0
393421	10.4	14	1	0	0	0
393423	18	10	1	0	0	0
393426	10	12	1	0	0	0
393427	6.4	6	1	0	0	0
393429	16.8	10	1	0	0	0
393433	8.64	10	1	0	0	0
393436	6.6	6	1	0	0	0
393441	10	18	1	0	0	0
393442	8.64	10	1	0	0	0
393445	8.4	10	1	0	0	0
393447	12.2	4	1	0	0	0
393449	6.4	14	1	0	0	0
393451	6	8	1	0	0	0
393452	8.6	6	1	0	0	0
393454	8.4	6	1	0	0	0
393455	6	8	1	0	0	0
393456	6	8	1	0	0	0
393457	8.68	10	1	0	0	0
393458	8.8	12	1	0	0	0
393461	16.6	8	1	0	0	0
393463	6.4	6	1	0	0	0
393470	6.4	6	1	0	0	0
393480	6.4	6	1	0	0	0
393481	6.4	6	1	0	0	0
393485	10.6	10	1	0	0	0
393486	10.6	10	1	0	0	0
393488	10	18	1	0	0	0
393489	10	18	1	0	0	0
393490	10	18	1	0	0	0
393491	10	18	1	0	0	0
393492	10	18	1	0	0	0
393493	10	18	1	0	0	0
393494	10	18	1	0	0	0
393495	10	18	1	0	0	0
393497	10.4	6	1	0	0	0
393498	8.2	14	1	0	0	0
393507	10.4	8	1	0	0	0
393517	11	14	1	0	0	0
393518	22.2	20	1	0	0	0
393519	6.6	6	1	0	0	0
393525	6.4	6	1	0	0	0
393528	6.6	6	1	0	0	0
393531	6.6	6	1	0	0	0
393536	6.6	6	1	0	0	0
393538	6.6	6	1	0	0	0
393540	6.6	6	1	0	0	0
393541	6.4	6	1	0	0	0
393553	6.4	6	1	0	0	0
393558	6.4	6	1	0	0	0
393562	6.4	6	1	0	0	0
393567	6.4	6	1	0	0	0
393570	6.4	6	1	0	0	0
393571	6.4	6	1	0	0	0
393572	6.4	6	1	0	0	0
393573	6.4	6	1	0	0	0
393577	6.4	6	1	0	0	0
393578	6.4	6	1	0	0	0
393581	6.4	6	1	0	0	0
393582	6.6	6	1	0	0	0
393587	10	12	1	0	0	0
393589	6	12	1	0	0	0
393595	8	12	1	0	0	0
393596	10.4	12	1	0	0	0
393597	16.8	6	1	0	0	0
393600	8.4	10	1	0	0	0
393601	6.68	10	1	0	0	0
393603	8.2	4	1	0	0	0
393647	12.2	10	1	0	0	0
393648	8.2	16	1	0	0	0
393649	10.6	12	1	0	0	0
393650	10.6	12	1	0	0	0
393652	8.62	10	1	0	0	0
393655	6.4	6	1	0	0	0
393656	10.4	12	1	0	0	0
393659	18	18	1	0	0	0
393660	19	18	1	0	0	0
393661	14	8	1	0	0	0
393663	10.2	12	1	0	0	0
393666	10.4	8	1	0	0	0
393667	20.2	10	1	0	0	0
393669	6.4	10	1	0	0	0
393673	6.8	10	1	0	0	0
393674	8.6	6	1	0	0	0
393675	8.4	6	1	0	0	0
393677	10.4	6	1	0	0	0
393678	8.6	6	1	0	0	0
393679	8.2	6	1	0	0	0
393680	8.6	6	1	0	0	0
393681	10.2	6	1	0	0	0
393682	8.6	6	1	0	0	0
393683	8.4	6	1	0	0	0
393684	8.6	6	1	0	0	0
393686	14	8	1	0	0	0
393687	8.4	6	1	0	0	0
393688	6.2	6	1	0	0	0
393692	6.6	6	1	0	0	0
393694	6.6	12	1	0	0	0
393695	6	12	1	0	0	0
393696	6.6	12	1	0	0	0
393698	6.4	12	1	0	0	0
393700	12.8	8	1	0	0	0
393701	16.6	8	1	0	0	0
393702	12.6	8	1	0	0	0
393703	14.4	10	1	0	0	0
393704	14	8	1	0	0	0
393706	27.98	18	1	0	0	0
393707	11.2	10	1	0	0	0
393710	10	18	1	0	0	0
393713	6.4	6	1	0	0	0
393717	8.6	10	1	0	0	0
393720	8	12	1	0	0	0
393721	8	12	1	0	0	0
393722	8.6	12	1	0	0	0
393723	10	4	1	0	0	0
393725	15	8	1	0	0	0
393726	15	8	1	0	0	0
393729	15.2	8	1	0	0	0
393731	15.2	8	1	0	0	0
393732	15.2	8	1	0	0	0
393733	15.2	8	1	0	0	0
393734	15	8	1	0	0	0
393735	15.2	8	1	0	0	0
393737	15.2	8	1	0	0	0
393739	18.2	14	1	0	0	0
393745	8.4	14	1	0	0	0
393758	20	4	1	0	0	0
393759	16.4	6	1	0	0	0
393760	20.2	6	1	0	0	0
393761	20	6	1	0	0	0
393762	6.4	6	1	0	0	0
393766	20.6	14	1	0	0	0
393768	12.8	10	1	0	0	0
393769	14.4	10	1	0	0	0
393770	14.4	10	1	0	0	0
393771	6.4	6	1	0	0	0
393772	6.4	6	1	0	0	0
393775	15	8	1	0	0	0
393776	15.2	8	1	0	0	0
393777	15.2	8	1	0	0	0
393784	18	8	1	0	0	0
393785	16	12	1	0	0	0
393786	16.2	6	1	0	0	0
393789	12.2	8	1	0	0	0
393791	20	4	1	0	0	0
393797	12	6	1	0	0	0
393799	10.6	10	1	0	0	0
393800	10.4	12	1	0	0	0
393806	16.2	6	1	0	0	0
393807	14.6	10	1	0	0	0
393809	20.6	10	1	0	0	0
393811	12.6	12	1	0	0	0
393812	10.2	6	1	0	0	0
393817	14.6	10	1	0	0	0
393818	6	8	1	0	0	0
393819	4.4	4	1	0	0	0
393821	8.2	14	1	0	0	0
393822	14.4	0	1	0	0	0
393824	8.2	8	1	0	0	0
393825	8.2	10	1	0	0	0
393826	16.4	8	1	0	0	0
393868	20	14	1	0	0	0
393869	6.2	10	1	0	0	0
393870	8	4	1	0	0	0
393873	16.2	10	1	0	0	0
393877	16.8	10	1	0	0	0
393878	12.4	6	1	0	0	0
393880	8	12	1	0	0	0
393881	12.6	12	1	0	0	0
393882	12.6	12	1	0	0	0
393883	12.6	12	1	0	0	0
393885	12.6	12	1	0	0	0
393886	12.6	12	1	0	0	0
393887	12.6	12	1	0	0	0
393891	6.6	6	1	0	0	0
393892	12.2	0	1	0	0	0
393895	14.4	10	1	0	0	0
393896	10	8	1	0	0	0
393897	10.6	12	1	0	0	0
393898	8.2	14	1	0	0	0
393899	10.4	8	1	0	0	0
393902	20.4	8	1	0	0	0
393904	12.4	6	1	0	0	0
393906	18.8	10	1	0	0	0
393907	20	14	1	0	0	0
393910	24	20	1	0	0	0
393911	6.4	12	1	0	0	0
393916	20	6	1	0	0	0
393919	10.8	10	1	0	0	0
393920	10.6	10	1	0	0	0
393922	8.2	14	1	0	0	0
393923	21.2	6	1	0	0	0
393924	21.2	6	1	0	0	0
393925	8	6	1	0	0	0
393926	20.8	8	1	0	0	0
393929	8.8	16	1	0	0	0
393930	8.2	6	1	0	0	0
393935	12	10	1	0	0	0
393936	6.8	6	1	0	0	0
393937	8.62	10	1	0	0	0
393939	11	14	1	0	0	0
393941	8	12	1	0	0	0
393945	16.8	8	1	0	0	0
393946	16.2	6	1	0	0	0
393951	1	4	1	0	0	0
393954	14	8	1	0	0	0
393956	10.6	12	1	0	0	0
393960	10.6	6	1	0	0	0
393962	14.4	8	1	0	0	0
393963	8.2	14	1	0	0	0
393965	8.2	14	1	0	0	0
393966	27.98	18	1	0	0	0
393967	27.98	18	1	0	0	0
393969	27.98	18	1	0	0	0
393973	8.6	10	1	0	0	0
393974	16.2	10	1	0	0	0
394014	14.6	8	1	0	0	0
394016	10.2	4	1	0	0	0
394017	8.2	4	1	0	0	0
394018	8.8	6	1	0	0	0
394019	12	6	1	0	0	0
394022	10.6	12	1	0	0	0
394025	10.6	12	1	0	0	0
394028	18.6	14	1	0	0	0
394029	18.6	14	1	0	0	0
394031	10.2	6	1	0	0	0
394033	14	8	1	0	0	0
394034	14.8	6	1	0	0	0
394035	14.8	6	1	0	0	0
394036	8.4	8	1	0	0	0
394039	10.6	8	1	0	0	0
394040	10.4	16	1	0	0	0
394041	10.6	8	1	0	0	0
394048	10.2	8	1	0	0	0
394050	20.2	8	1	0	0	0
394052	8.4	10	1	0	0	0
394053	16.6	8	1	0	0	0
394054	16.6	8	1	0	0	0
394062	8	6	1	0	0	0
394064	14	0	1	0	0	0
394065	10.2	10	1	0	0	0
394066	10.6	10	1	0	0	0
394070	10.2	16	1	0	0	0
394076	8.2	14	1	0	0	0
394078	8.4	14	1	0	0	0
394085	8	8	1	0	0	0
394086	8.6	12	1	0	0	0
394087	8.6	12	1	0	0	0
394088	10.4	4	1	0	0	0
394089	8.6	12	1	0	0	0
394093	20	8	1	0	0	0
394094	14.8	6	1	0	0	0
394099	14	12	1	0	0	0
394101	20.2	6	1	0	0	0
394102	16	10	1	0	0	0
394103	16	10	1	0	0	0
394104	8	12	1	0	0	0
394109	14	16	1	0	0	0
394114	20.4	14	1	0	0	0
394115	8	12	1	0	0	0
394117	8.4	10	1	0	0	0
394118	8.4	10	1	0	0	0
394120	24.4	20	1	0	0	0
394121	22	0	1	0	0	0
394124	10	16	1	0	0	0
394125	10	16	1	0	0	0
394128	8	4	1	0	0	0
394129	18.6	14	1	0	0	0
394131	10.8	14	1	0	0	0
394137	10.8	14	1	0	0	0
394139	14	18	1	0	0	0
394145	8.2	4	1	0	0	0
394146	27.98	18	1	0	0	0
394147	27.98	18	1	0	0	0
394148	27.98	18	1	0	0	0
394150	27.98	18	1	0	0	0
394154	10.6	16	1	0	0	0
394155	18.4	0	1	0	0	0
394158	10.6	16	1	0	0	0
394161	8.6	8	1	0	0	0
394162	14.4	10	1	0	0	0
394163	10.4	14	1	0	0	0
394165	20.2	10	1	0	0	0
394166	8.8	10	1	0	0	0
394167	18.6	14	1	0	0	0
394174	12.8	8	1	0	0	0
394176	6.8	6	1	0	0	0
394178	18.2	10	1	0	0	0
394179	16.2	10	1	0	0	0
394181	16.2	10	1	0	0	0
394182	10.6	8	1	0	0	0
394184	10.2	0	1	0	0	0
394188	6.8	8	1	0	0	0
394191	6.6	8	1	0	0	0
394192	8.2	8	1	0	0	0
394193	10.4	14	1	0	0	0
394195	16.6	14	1	0	0	0
394196	12.2	14	1	0	0	0
394197	16.4	10	1	0	0	0
394199	6.8	12	1	0	0	0
394200	8.4	8	1	0	0	0
394202	8.4	14	1	0	0	0
394207	8.2	10	1	0	0	0
394213	14.4	10	1	0	0	0
394214	6	12	1	0	0	0
394216	20.2	14	1	0	0	0
394218	8.4	10	1	0	0	0
394222	12.2	8	1	0	0	0
394225	8	8	1	0	0	0
394230	8.2	14	1	0	0	0
394231	10.4	8	1	0	0	0
394233	14	14	1	0	0	0
394234	12	14	1	0	0	0
394235	6.2	14	1	0	0	0
394237	21	6	1	0	0	0
394240	8	8	1	0	0	0
394241	20.2	14	1	0	0	0
394243	10.4	12	1	0	0	0
394244	20.6	14	1	0	0	0
394247	10.4	8	1	0	0	0
394251	21	6	1	0	0	0
394253	12.4	4	1	0	0	0
394255	16.2	8	1	0	0	0
394257	8	4	1	0	0	0
394258	16.2	8	1	0	0	0
394259	16.2	8	1	0	0	0
394261	8.64	10	1	0	0	0
394262	10.4	10	1	0	0	0
394268	6	12	1	0	0	0
394269	12.4	8	1	0	0	0
395642	14	6	1	0	0	0
395643	8.8	14	1	0	0	0
395644	6.2	8	1	0	0	0
395645	21.2	6	1	0	0	0
395653	27.98	18	1	0	0	0
395654	27.98	18	1	0	0	0
395655	27.98	18	1	0	0	0
395656	27.98	18	1	0	0	0
395657	14.6	12	1	0	0	0
395661	8.4	8	1	0	0	0
395662	8	6	1	0	0	0
395663	18.6	14	1	0	0	0
395664	18.6	14	1	0	0	0
395665	18.6	14	1	0	0	0
395667	10.8	14	1	0	0	0
395668	16.2	8	1	0	0	0
395669	10.4	14	1	0	0	0
395671	10.2	14	1	0	0	0
395673	10	10	1	0	0	0
395675	8	4	1	0	0	0
395677	18.4	8	1	0	0	0
395678	12	4	1	0	0	0
395679	10.2	14	1	0	0	0
395681	16.6	10	1	0	0	0
395682	16.6	10	1	0	0	0
395684	10	10	1	0	0	0
395687	18	10	1	0	0	0
395691	18.6	14	1	0	0	0
395692	10	18	1	0	0	0
395693	10	18	1	0	0	0
395694	10.2	14	1	0	0	0
395699	18.6	8	1	0	0	0
395700	6.4	6	1	0	0	0
395701	8.4	6	1	0	0	0
395702	6.6	6	1	0	0	0
395705	10	6	1	0	0	0
395708	6.2	8	1	0	0	0
395712	14.8	6	1	0	0	0
395713	6.4	6	1	0	0	0
395715	8.6	6	1	0	0	0
395716	6.4	14	1	0	0	0
395717	12.2	12	1	0	0	0
395719	12.8	10	1	0	0	0
395721	19	4	1	0	0	0
395724	10.2	10	1	0	0	0
395730	18.6	14	1	0	0	0
395733	16.4	10	1	0	0	0
395741	10.6	10	1	0	0	0
395742	12.8	10	1	0	0	0
395743	8.4	4	1	0	0	0
395745	10.6	10	1	0	0	0
395747	20	6	1	0	0	0
395748	8.2	6	1	0	0	0
395749	8.2	6	1	0	0	0
395750	8.6	12	1	0	0	0
395753	10.4	6	1	0	0	0
395754	20.6	8	1	0	0	0
395756	6.4	10	1	0	0	0
395757	6.4	10	1	0	0	0
395759	10.8	14	1	0	0	0
395760	10.6	14	1	0	0	0
395761	8	12	1	0	0	0
395766	12	12	1	0	0	0
395767	16.4	6	1	0	0	0
395768	10.8	14	1	0	0	0
395779	16.6	10	1	0	0	0
395787	8	4	1	0	0	0
395788	15	8	1	0	0	0
395789	15	8	1	0	0	0
395790	6.2	16	1	0	0	0
395791	21	6	1	0	0	0
395793	14.4	8	1	0	0	0
395795	12.4	10	1	0	0	0
395796	10.6	16	1	0	0	0
395797	10.4	14	1	0	0	0
395798	10	6	1	0	0	0
395807	8.4	14	1	0	0	0
395809	16.6	10	1	0	0	0
395810	16	12	1	0	0	0
395813	6.8	6	1	0	0	0
395815	18.6	8	1	0	0	0
395817	14.6	10	1	0	0	0
395820	8.2	6	1	0	0	0
395829	8.4	6	1	0	0	0
395834	8.4	12	1	0	0	0
395835	14	8	1	0	0	0
395841	8.6	6	1	0	0	0
395842	8.4	6	1	0	0	0
395843	8.4	6	1	0	0	0
395920	10	12	1	0	0	0
395923	12	12	1	0	0	0
395928	10	12	1	0	0	0
395930	12	12	1	0	0	0
395931	12	12	1	0	0	0
395932	12	12	1	0	0	0
395933	12	12	1	0	0	0
395979	10.6	12	1	0	0	0
395982	10.6	12	1	0	0	0
396004	8	4	1	0	0	0
396005	6.4	4	1	0	0	0
396008	10.2	4	1	0	0	0
396085	10.2	4	1	0	0	0
396086	8.4	4	1	0	0	0
396088	8	4	1	0	0	0
396089	6.4	4	1	0	0	0
396091	10.2	4	1	0	0	0
396103	10.2	4	1	0	0	0
396186	14	8	1	0	0	0
396187	14	8	1	0	0	0
396189	14.2	8	1	0	0	0
396190	14.2	8	1	0	0	0
396191	14.2	8	1	0	0	0
396193	14.2	8	1	0	0	0
396194	14.2	8	1	0	0	0
396219	10.4	8	1	0	0	0
396220	8.6	6	1	0	0	0
396222	8.4	6	1	0	0	0
396223	8.6	6	1	0	0	0
396231	8.2	6	1	0	0	0
396236	14.6	8	1	0	0	0
396239	22	20	1	0	0	0
396241	8.4	6	1	0	0	0
396242	8.8	14	1	0	0	0
396245	8	6	1	0	0	0
396246	8.2	12	1	0	0	0
396249	6	4	1	0	0	0
396250	8.2	14	1	0	0	0
396251	18.6	14	1	0	0	0
396254	14	8	1	0	0	0
396255	6	12	1	0	0	0
396260	16.4	8	1	0	0	0
396263	20.4	14	1	0	0	0
396264	11	14	1	0	0	0
396265	16.4	8	1	0	0	0
396266	16.8	8	1	0	0	0
396268	14.6	8	1	0	0	0
396269	16.8	8	1	0	0	0
396272	10.6	6	1	0	0	0
396273	11	14	1	0	0	0
396275	12.4	8	1	0	0	0
396278	8.8	14	1	0	0	0
396279	8.4	6	1	0	0	0
396282	18.2	14	1	0	0	0
396283	6	8	1	0	0	0
396285	8.4	6	1	0	0	0
396287	16.4	8	1	0	0	0
396288	8.8	6	1	0	0	0
396290	8.4	6	1	0	0	0
396292	14.4	14	1	0	0	0
396294	8.6	6	1	0	0	0
396297	6.4	12	1	0	0	0
396300	16.2	8	1	0	0	0
396303	8.4	6	1	0	0	0
396306	8.4	6	1	0	0	0
396307	8.2	6	1	0	0	0
396309	8.6	6	1	0	0	0
396311	8.2	6	1	0	0	0
396312	8.6	6	1	0	0	0
396313	8.6	6	1	0	0	0
396315	8.4	6	1	0	0	0
396316	8.4	6	1	0	0	0
396319	11	16	1	0	0	0
396320	8.6	6	1	0	0	0
396324	8.62	10	1	0	0	0
396328	12.2	12	1	0	0	0
396330	8.2	6	1	0	0	0
396331	8.8	6	1	0	0	0
396333	8.2	6	1	0	0	0
396334	10.2	14	1	0	0	0
396335	10.2	14	1	0	0	0
396337	10.6	10	1	0	0	0
396342	10.4	16	1	0	0	0
396343	6.4	6	1	0	0	0
396381	6.8	14	1	0	0	0
396382	18	0	1	0	0	0
396383	20.6	14	1	0	0	0
396385	12.2	12	1	0	0	0
396386	8.4	6	1	0	0	0
396387	8.6	6	1	0	0	0
396390	10.4	12	1	0	0	0
396393	28	0	1	0	0	0
396395	8.6	16	1	0	0	0
396396	6	8	1	0	0	0
396397	6	8	1	0	0	0
396398	8.6	6	1	0	0	0
396403	12.4	4	1	0	0	0
396405	16.2	8	1	0	0	0
396407	22	0	1	0	0	0
396408	11	14	1	0	0	0
396409	8.4	6	1	0	0	0
396411	8.4	6	1	0	0	0
396412	8.8	6	1	0	0	0
396415	6.2	14	1	0	0	0
396416	20.2	14	1	0	0	0
396417	6.6	6	1	0	0	0
396418	21	6	1	0	0	0
396420	32	0	1	0	0	0
396421	10.6	14	1	0	0	0
396423	16.2	10	1	0	0	0
396425	12.8	10	1	0	0	0
396426	8.2	6	1	0	0	0
396432	6.8	14	1	0	0	0
396433	16.2	8	1	0	0	0
396434	8	12	1	0	0	0
396436	10.4	6	1	0	0	0
396440	10.4	14	1	0	0	0
396445	10	14	1	0	0	0
396446	6.6	16	1	0	0	0
396450	12.6	10	1	0	0	0
396452	15	8	1	0	0	0
396455	20	16	1	0	0	0
396457	10.4	8	1	0	0	0
396458	12.6	14	1	0	0	0
396464	14.8	6	1	0	0	0
396475	8.2	12	1	0	0	0
396487	8	4	1	0	0	0
396488	18.8	8	1	0	0	0
396489	18.8	8	1	0	0	0
396490	14.2	14	1	0	0	0
396493	8.8	6	1	0	0	0
396495	10	14	1	0	0	0
396496	13	6	1	0	0	0
396498	14.4	6	1	0	0	0
396500	20	0	1	0	0	0
396501	22	20	1	0	0	0
396505	8	4	1	0	0	0
396506	6.6	8	1	0	0	0
396516	14.6	6	1	0	0	0
396518	12.2	6	1	0	0	0
396523	12.4	4	1	0	0	0
396524	14	10	1	0	0	0
396527	16.4	10	1	0	0	0
396543	20	16	1	0	0	0
396545	6	10	1	0	0	0
396546	14	10	1	0	0	0
396555	10.2	10	1	0	0	0
396556	8.7	10	1	0	0	0
396559	8	12	1	0	0	0
396560	15	8	1	0	0	0
396562	18.6	14	1	0	0	0
396563	16.2	8	1	0	0	0
396604	10.4	14	1	0	0	0
396606	6.2	12	1	0	0	0
396608	14	6	1	0	0	0
396609	6.2	4	1	0	0	0
396610	4.4	4	1	0	0	0
396618	8.4	12	1	0	0	0
396619	8.6	6	1	0	0	0
396634	8	8	1	0	0	0
396639	6.4	8	1	0	0	0
396640	6.2	12	1	0	0	0
396641	6.2	12	1	0	0	0
396642	6.2	12	1	0	0	0
396643	6.2	12	1	0	0	0
396644	6.2	12	1	0	0	0
396645	6.2	12	1	0	0	0
396646	6.2	12	1	0	0	0
396647	6.2	12	1	0	0	0
396648	6.2	12	1	0	0	0
396649	6.2	12	1	0	0	0
396652	6.2	12	1	0	0	0
396653	6.2	12	1	0	0	0
396655	20	16	1	0	0	0
396656	12.4	14	1	0	0	0
396657	8.6	12	1	0	0	0
396660	6.4	8	1	0	0	0
396661	6.4	8	1	0	0	0
396663	18.2	14	1	0	0	0
396666	16.4	10	1	0	0	0
396667	16.4	10	1	0	0	0
396668	16.4	10	1	0	0	0
396670	16.4	10	1	0	0	0
396671	16.4	10	1	0	0	0
396672	10.2	8	1	0	0	0
396675	18.4	14	1	0	0	0
396676	21.2	6	1	0	0	0
396678	6.4	8	1	0	0	0
396681	8.6	8	1	0	0	0
396684	16	2	1	0	0	0
396686	14.8	8	1	0	0	0
396691	12.8	12	1	0	0	0
396692	8.2	6	1	0	0	0
396698	10.4	10	1	0	0	0
396700	19	4	1	0	0	0
396704	18.2	14	1	0	0	0
396705	8.6	14	1	0	0	0
396708	6	8	1	0	0	0
396709	12.2	10	1	0	0	0
396752	12.4	14	1	0	0	0
396753	12.4	14	1	0	0	0
396754	6.8	10	1	0	0	0
396757	12.2	10	1	0	0	0
396758	10.6	14	1	0	0	0
396760	14.2	8	1	0	0	0
396763	8.6	8	1	0	0	0
396767	32	0	1	0	0	0
396768	14.4	2	1	0	0	0
396772	8.4	6	1	0	0	0
396779	10.2	14	1	0	0	0
396782	18.4	14	1	0	0	0
396784	8.4	6	1	0	0	0
396789	10	14	1	0	0	0
396790	20.2	14	1	0	0	0
396791	16.6	14	1	0	0	0
396792	12.2	14	1	0	0	0
396793	16	14	1	0	0	0
396794	12.4	14	1	0	0	0
396795	14.6	14	1	0	0	0
396801	20.4	8	1	0	0	0
396802	14.6	8	1	0	0	0
396805	10.2	14	1	0	0	0
396806	10.2	14	1	0	0	0
396808	8.2	12	1	0	0	0
396811	16.4	6	1	0	0	0
396815	20.4	8	1	0	0	0
396821	20.8	8	1	0	0	0
396827	14	8	1	0	0	0
396828	16.8	10	1	0	0	0
396829	14.2	8	1	0	0	0
396831	8.8	6	1	0	0	0
396832	10.6	12	1	0	0	0
396837	6.4	6	1	0	0	0
396839	18	0	1	0	0	0
396840	8.4	6	1	0	0	0
396841	8.4	6	1	0	0	0
396843	14	8	1	0	0	0
396845	6.8	14	1	0	0	0
396846	10.4	6	1	0	0	0
396851	16	12	1	0	0	0
396853	10.6	10	1	0	0	0
396858	8.6	6	1	0	0	0
396859	16	10	1	0	0	0
396863	8.6	6	1	0	0	0
396864	26	0	1	0	0	0
396865	8	4	1	0	0	0
396866	16.8	8	1	0	0	0
396879	10.2	6	1	0	0	0
396892	27.98	18	1	0	0	0
396893	10.2	14	1	0	0	0
396894	10	8	1	0	0	0
396895	18	0	1	0	0	0
396897	8.4	6	1	0	0	0
396900	8.6	6	1	0	0	0
396902	8.4	6	1	0	0	0
396903	8.6	6	1	0	0	0
396906	8.6	6	1	0	0	0
396907	10.2	10	1	0	0	0
396911	8.6	8	1	0	0	0
396913	6.4	6	1	0	0	0
396927	8	4	1	0	0	0
396929	8.4	14	1	0	0	0
396930	8.4	14	1	0	0	0
396931	10.8	14	1	0	0	0
396933	6.4	8	1	0	0	0
396935	16.8	10	1	0	0	0
396937	10	12	1	0	0	0
396939	10.2	8	1	0	0	0
396940	10.8	14	1	0	0	0
396941	10.6	12	1	0	0	0
396942	10.2	14	1	0	0	0
396944	10.4	10	1	0	0	0
396945	14	10	1	0	0	0
396952	6.8	8	1	0	0	0
396960	6	12	1	0	0	0
396963	6.4	6	1	0	0	0
396967	10.4	12	1	0	0	0
396968	18	10	1	0	0	0
396970	16.4	8	1	0	0	0
396971	16.8	8	1	0	0	0
396974	24.2	20	1	0	0	0
396975	10.4	8	1	0	0	0
396977	14	8	1	0	0	0
396980	20.4	8	1	0	0	0
396986	10.8	14	1	0	0	0
396987	14.4	0	1	0	0	0
396991	12.4	12	1	0	0	0
397004	8.6	12	1	0	0	0
397006	16.2	14	1	0	0	0
397008	20.8	8	1	0	0	0
397009	6.2	16	1	0	0	0
397010	20.2	14	1	0	0	0
397012	8.2	14	1	0	0	0
397013	14	12	1	0	0	0
397023	12.4	8	1	0	0	0
397025	6.2	6	1	0	0	0
397028	6.4	12	1	0	0	0
397032	8.8	6	1	0	0	0
397034	8.8	6	1	0	0	0
397037	14.2	6	1	0	0	0
397038	14.4	6	1	0	0	0
397040	14.4	6	1	0	0	0
397049	12.6	14	1	0	0	0
397053	10.2	14	1	0	0	0
397054	12.6	12	1	0	0	0
397056	8.6	6	1	0	0	0
397059	8.6	6	1	0	0	0
397061	16.4	8	1	0	0	0
397062	16.4	6	1	0	0	0
397071	10.4	10	1	0	0	0
397078	12.6	6	1	0	0	0
